property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable
103435,Lucknow,Hazratganj,226001,Tier2,mid-premium,Villa,1.02,3,4137.7,8,Brigade Group,0.88,Tier1,1,PREG82313,11,"Visitor Parking, Children's Play Area, CCTV, Landscaped Garden, Clubhouse, Lift, 24/7 Security, Power Backup, Gymnasium, Indoor Games Room, Jogging Track",6447.0,13153.0,54421001.0,13684.0,56619917.0,0.07,3809470.0,30000.0,93158.0,93645.0,2.05,0,1,1
103436,Lucknow,Hazratganj,226001,Tier2,mid-premium,Villa,1.12,3,3964.4,11,Puravankara,0.8,Tier2,1,PREG87559,4,"Gymnasium, Clubhouse, Indoor Games Room, Power Backup",5603.0,8856.0,35109885.0,9443.0,37437407.0,0.07,2457692.0,30000.0,88780.0,95286.0,3.03,1,0,1
103437,Lucknow,Hazratganj,226001,Tier2,mid-premium,Villa,0.94,3,2980.4,3,Oberoi Realty,0.9,Tier1,1,PREG50481,4,"Visitor Parking, Clubhouse, Indoor Games Room, Power Backup",5752.0,10292.0,30674908.0,10164.0,30292628.0,0.07,2147244.0,30000.0,51929.0,52080.0,2.03,0,0,1
103438,Lucknow,Hazratganj,226001,Tier2,mid-premium,Apartment,0.98,1,699.9,7,Sobha Ltd,0.91,Tier1,1,PREG64983,4,"Landscaped Garden, Indoor Games Room, CCTV, Swimming Pool",5550.0,8070.0,5647684.0,8695.0,6085628.0,0.07,395338.0,30000.0,10865.0,11910.0,2.31,1,0,1
103439,Lucknow,Hazratganj,226001,Tier2,mid-premium,Apartment,1.14,3,974.2,19,Lodha Group,0.95,Tier1,1,PREG50482,10,"Landscaped Garden, Swimming Pool, Clubhouse, CCTV, Children's Play Area, Jogging Track, Visitor Parking, Power Backup, Gymnasium, Lift",6187.0,8677.0,8452473.0,9061.0,8827257.0,0.07,591673.0,30000.0,17624.0,19199.0,2.5,1,1,1
103440,Lucknow,Hazratganj,226001,Tier2,mid-premium,Apartment,0.9,3,1340.0,19,Runwal Group,0.78,Tier2,1,PREG73025,8,"Clubhouse, 24/7 Security, Gymnasium, Landscaped Garden, Lift, CCTV, Indoor Games Room, Jogging Track",5708.0,7039.0,9433084.0,7823.0,10482773.0,0.07,660316.0,30000.0,19983.0,20755.0,2.54,1,1,1
103441,Lucknow,Indira Nagar,226016,Tier2,affordable,Villa,2.35,4,4036.4,24,Local Developer Co,0.55,Tier3,0,,7,"Power Backup, Children's Play Area, Gymnasium, Visitor Parking, Swimming Pool, 24/7 Security, Jogging Track",4259.0,6190.0,24987217.0,6662.0,26892295.0,0.07,1749105.0,30000.0,65151.0,64640.0,3.13,1,1,1
103442,Lucknow,Indira Nagar,226016,Tier2,affordable,Independent House,2.2,3,1870.1,9,Prestige Group,0.92,Tier1,1,PREG20727,2,"Lift, Children's Play Area",3595.0,4755.0,8892557.0,5305.0,9920444.0,0.07,622479.0,30000.0,32772.0,34571.0,4.42,1,0,1
103443,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.6,2,788.1,23,Runwal Group,0.78,Tier2,1,PREG28513,7,"CCTV, Landscaped Garden, 24/7 Security, Power Backup, Visitor Parking, Clubhouse, Indoor Games Room",4367.0,5161.0,4067773.0,5758.0,4537761.0,0.07,284744.0,30000.0,13906.0,14227.0,4.1,0,1,1
103444,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.61,1,390.5,1,Kolte-Patil,0.82,Tier2,1,PREG23591,12,"24/7 Security, Gymnasium, Visitor Parking, Indoor Games Room, Swimming Pool, Jogging Track, Power Backup, Lift, Landscaped Garden, CCTV, Children's Play Area, Clubhouse",4667.0,7681.0,2999363.0,8221.0,3210031.0,0.07,209955.0,29994.0,8692.0,8512.0,3.48,0,1,1
103445,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.52,1,314.5,0,Sobha Ltd,0.91,Tier1,1,PREG19458,4,"Clubhouse, CCTV, Children's Play Area, Power Backup",4222.0,6647.0,2090119.0,7381.0,2320883.0,0.07,146308.0,20901.0,8933.0,8930.0,5.13,1,0,1
103446,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.36,3,2083.8,16,Brigade Group,0.88,Tier1,1,PREG50831,0,,4067.0,5688.0,11853598.0,5746.0,11972825.0,0.07,829752.0,30000.0,50460.0,53693.0,5.11,0,0,1
103447,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.51,2,919.9,18,Regional Builders Ltd,0.5,Tier3,1,PREG51970,12,"Power Backup, Gymnasium, Lift, Landscaped Garden, CCTV, Children's Play Area, Clubhouse, Visitor Parking, Swimming Pool, Indoor Games Room, 24/7 Security, Jogging Track",4016.0,5328.0,4901883.0,5696.0,5239934.0,0.07,343132.0,30000.0,12998.0,12995.0,3.18,1,1,1
103448,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.27,3,926.4,22,Lodha Group,0.95,Tier1,1,PREG45019,7,"Swimming Pool, Indoor Games Room, Landscaped Garden, Clubhouse, Visitor Parking, Jogging Track, Children's Play Area",4338.0,5114.0,4738111.0,5187.0,4805935.0,0.07,331668.0,30000.0,15281.0,15603.0,3.87,1,1,1
103449,Lucknow,Indira Nagar,226016,Tier2,affordable,Villa,2.34,4,3934.9,7,Kolte-Patil,0.82,Tier2,1,PREG49128,12,"Children's Play Area, Indoor Games Room, Lift, CCTV, Power Backup, Swimming Pool, Gymnasium, 24/7 Security, Jogging Track, Clubhouse, Visitor Parking, Landscaped Garden",4515.0,9391.0,36953718.0,9515.0,37442024.0,0.07,2586760.0,30000.0,78567.0,79301.0,2.55,1,1,1
103450,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.47,2,705.3,22,Oberoi Realty,0.9,Tier1,1,PREG94163,6,"Lift, 24/7 Security, Gymnasium, Swimming Pool, Clubhouse, CCTV",3735.0,4503.0,3175551.0,4432.0,3125941.0,0.07,222289.0,30000.0,10981.0,11703.0,4.15,1,1,1
103451,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.54,3,1553.6,4,Sobha Ltd,0.91,Tier1,1,PREG65231,0,,3692.0,5242.0,8144470.0,5580.0,8669787.0,0.07,570113.0,30000.0,32359.0,31798.0,4.77,1,0,1
103452,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.57,3,864.6,24,Lodha Group,0.95,Tier1,1,PREG14252,7,"Indoor Games Room, Clubhouse, Visitor Parking, Power Backup, Swimming Pool, Jogging Track, Landscaped Garden",3624.0,4511.0,3899617.0,4649.0,4019448.0,0.07,272973.0,30000.0,8420.0,8638.0,2.59,0,1,1
103453,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.52,3,1632.5,3,Regional Builders Ltd,0.5,Tier3,1,PREG42246,2,"Landscaped Garden, CCTV",4319.0,6001.0,9796286.0,6603.0,10778735.0,0.07,685740.0,30000.0,10919.0,11657.0,1.34,0,0,1
103454,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.46,3,637.0,15,Prestige Group,0.92,Tier1,1,PREG98191,8,"Lift, Indoor Games Room, Gymnasium, Children's Play Area, Landscaped Garden, Clubhouse, 24/7 Security, Visitor Parking",4162.0,5599.0,3566101.0,5874.0,3741745.0,0.07,249627.0,30000.0,9050.0,9467.0,3.05,0,1,1
103455,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.4,1,1275.7,21,Regional Builders Ltd,0.5,Tier3,1,PREG58981,12,"CCTV, Children's Play Area, Gymnasium, Visitor Parking, Landscaped Garden, Lift, Power Backup, 24/7 Security, Clubhouse, Jogging Track, Indoor Games Room, Swimming Pool",3879.0,4687.0,5978857.0,4580.0,5842558.0,0.07,418520.0,30000.0,18973.0,20400.0,3.81,1,1,1
103456,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.27,1,1340.7,20,Brigade Group,0.88,Tier1,1,PREG97480,11,"Landscaped Garden, Visitor Parking, Power Backup, CCTV, 24/7 Security, Jogging Track, Swimming Pool, Indoor Games Room, Children's Play Area, Lift, Gymnasium",3742.0,4607.0,6176541.0,4821.0,6463268.0,0.07,432358.0,30000.0,10972.0,11849.0,2.13,1,1,1
103457,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.48,1,252.3,7,DLF Ltd,0.92,Tier1,1,PREG78690,3,"CCTV, Children's Play Area, Indoor Games Room",4112.0,5842.0,1473729.0,6524.0,1645726.0,0.07,103161.0,14737.0,3612.0,3649.0,2.94,1,0,1
103458,Lucknow,Indira Nagar,226016,Tier2,affordable,Villa,2.36,4,3245.2,2,Prestige Group,0.92,Tier1,1,PREG83839,5,"Visitor Parking, Swimming Pool, Power Backup, Lift, Clubhouse",4862.0,9635.0,31266833.0,10684.0,34671823.0,0.07,2188678.0,30000.0,75880.0,78309.0,2.91,1,0,1
103459,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.64,3,1848.2,6,Prestige Group,0.92,Tier1,1,PREG89726,7,"Children's Play Area, Jogging Track, Visitor Parking, Gymnasium, Lift, Clubhouse, Landscaped Garden",3990.0,8490.0,15690662.0,8371.0,15470473.0,0.07,1098346.0,30000.0,36005.0,35391.0,2.75,1,1,1
103460,Lucknow,Indira Nagar,226016,Tier2,affordable,Independent House,2.36,3,2131.1,16,Prestige Group,0.92,Tier1,1,PREG90273,1,Lift,4473.0,6544.0,13945895.0,7099.0,15129802.0,0.07,976213.0,30000.0,17984.0,17355.0,1.55,0,0,1
103461,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.52,4,3356.7,17,Local Developer Co,0.55,Tier3,0,,11,"Power Backup, Children's Play Area, Indoor Games Room, 24/7 Security, Jogging Track, CCTV, Gymnasium, Landscaped Garden, Clubhouse, Lift, Swimming Pool",3773.0,6795.0,22807662.0,7024.0,23578600.0,0.07,1596536.0,30000.0,49878.0,54534.0,2.62,1,1,1
103462,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.31,1,1468.1,20,Regional Builders Ltd,0.5,Tier3,1,PREG25657,7,"Children's Play Area, 24/7 Security, Gymnasium, Lift, Landscaped Garden, Indoor Games Room, Clubhouse",4097.0,4477.0,6572781.0,4420.0,6489074.0,0.07,460095.0,30000.0,17169.0,18301.0,3.13,1,1,1
103463,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.48,1,928.2,6,Lodha Group,0.95,Tier1,1,PREG13963,8,"Jogging Track, Children's Play Area, Visitor Parking, Clubhouse, Power Backup, Lift, Landscaped Garden, CCTV",4671.0,7283.0,6760155.0,7548.0,7006686.0,0.07,473211.0,30000.0,14421.0,15468.0,2.56,1,1,1
103464,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.27,3,1292.3,9,Brigade Group,0.88,Tier1,1,PREG64777,3,"Landscaped Garden, Jogging Track, Lift",4522.0,5682.0,7343494.0,5960.0,7701818.0,0.07,514045.0,30000.0,19200.0,18686.0,3.14,0,0,1
103465,Lucknow,Indira Nagar,226016,Tier2,affordable,Villa,2.43,4,3899.7,24,Puravankara,0.8,Tier2,1,PREG81318,12,"Power Backup, Lift, Gymnasium, CCTV, Jogging Track, 24/7 Security, Children's Play Area, Indoor Games Room, Swimming Pool, Landscaped Garden, Visitor Parking, Clubhouse",4735.0,8374.0,32655117.0,8506.0,33172339.0,0.07,2285858.0,30000.0,93370.0,97985.0,3.43,1,1,1
103466,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.41,1,1373.2,4,Brigade Group,0.88,Tier1,1,PREG29798,11,"Jogging Track, Swimming Pool, Clubhouse, Children's Play Area, Visitor Parking, CCTV, Power Backup, Lift, 24/7 Security, Landscaped Garden, Gymnasium",3926.0,6297.0,8647675.0,6338.0,8704177.0,0.07,605337.0,30000.0,33699.0,32570.0,4.68,1,1,1
103467,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.38,2,1091.0,7,Prestige Group,0.92,Tier1,1,PREG36992,12,"Swimming Pool, Lift, 24/7 Security, Gymnasium, Indoor Games Room, Visitor Parking, Power Backup, Landscaped Garden, Children's Play Area, Clubhouse, Jogging Track, CCTV",3557.0,5358.0,5846261.0,5814.0,6343563.0,0.07,409238.0,30000.0,19560.0,20338.0,4.01,1,1,1
103468,Lucknow,Indira Nagar,226016,Tier2,affordable,Independent House,2.41,3,1855.0,18,Regional Builders Ltd,0.5,Tier3,1,PREG81828,0,,3856.0,4168.0,7731753.0,4586.0,8506882.0,0.07,541223.0,30000.0,19089.0,20034.0,2.96,1,0,1
103469,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.31,1,1153.0,19,Local Developer Co,0.55,Tier3,1,PREG42646,4,"Jogging Track, Gymnasium, Indoor Games Room, Children's Play Area",4975.0,5441.0,6273509.0,5704.0,6576193.0,0.07,439146.0,30000.0,13925.0,13577.0,2.66,1,0,1
103470,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.54,3,1368.8,22,Godrej Properties,0.93,Tier1,1,PREG85804,1,Swimming Pool,4840.0,7293.0,9983078.0,7685.0,10519938.0,0.07,698815.0,30000.0,31074.0,31200.0,3.74,1,0,1
103471,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.52,2,1244.9,3,Kolte-Patil,0.82,Tier2,1,PREG48464,4,"Visitor Parking, 24/7 Security, Swimming Pool, Jogging Track",4603.0,5631.0,7009985.0,6147.0,7652355.0,0.07,490699.0,30000.0,19401.0,20858.0,3.32,0,0,1
103472,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.37,2,581.5,1,Regional Builders Ltd,0.5,Tier3,1,PREG86014,10,"Landscaped Garden, Visitor Parking, Power Backup, Swimming Pool, 24/7 Security, Children's Play Area, Jogging Track, CCTV, Indoor Games Room, Gymnasium",3864.0,5508.0,3202754.0,5588.0,3249190.0,0.07,224193.0,30000.0,12098.0,12859.0,4.53,0,1,1
103473,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.42,2,1956.6,5,Brigade Group,0.88,Tier1,1,PREG32348,1,Clubhouse,3898.0,5418.0,10599928.0,5487.0,10735494.0,0.07,741995.0,30000.0,19260.0,20748.0,2.18,0,0,1
103474,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.29,1,1107.7,20,Local Developer Co,0.55,Tier3,1,PREG16751,3,"Gymnasium, Jogging Track, Children's Play Area",4071.0,3960.0,4386602.0,3844.0,4258486.0,0.07,307062.0,30000.0,8071.0,8384.0,2.21,1,0,1
103475,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.49,2,1002.6,14,Runwal Group,0.78,Tier2,1,PREG83028,6,"Power Backup, Children's Play Area, Jogging Track, Swimming Pool, Gymnasium, Lift",4682.0,5457.0,5471073.0,5399.0,5413011.0,0.07,382975.0,30000.0,11578.0,11322.0,2.54,0,1,1
103476,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.64,2,1313.6,2,Brigade Group,0.88,Tier1,1,PREG26781,9,"Landscaped Garden, Children's Play Area, Visitor Parking, Indoor Games Room, 24/7 Security, Jogging Track, Clubhouse, Gymnasium, Power Backup",4732.0,7091.0,9314497.0,7577.0,9952620.0,0.07,652015.0,30000.0,22456.0,23375.0,2.89,1,1,1
103477,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.38,3,1308.3,17,Godrej Properties,0.93,Tier1,1,PREG18701,8,"Swimming Pool, 24/7 Security, Clubhouse, Landscaped Garden, Indoor Games Room, CCTV, Lift, Gymnasium",3823.0,5664.0,7410851.0,6333.0,8285112.0,0.07,518760.0,30000.0,19133.0,18595.0,3.1,0,1,1
103478,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.29,1,672.0,15,Oberoi Realty,0.9,Tier1,1,PREG43240,3,"Swimming Pool, Gymnasium, Clubhouse",3542.0,4293.0,2884706.0,4706.0,3162393.0,0.07,201929.0,28847.0,5488.0,5456.0,2.28,0,0,1
103479,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.31,2,1447.5,10,Godrej Properties,0.93,Tier1,1,PREG29935,6,"Children's Play Area, Visitor Parking, Landscaped Garden, Lift, Power Backup, Clubhouse",4914.0,7177.0,10388444.0,7743.0,11208254.0,0.07,727191.0,30000.0,22824.0,25014.0,2.64,1,1,1
103480,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.68,3,3361.6,24,Runwal Group,0.78,Tier2,1,PREG96623,10,"Swimming Pool, CCTV, Gymnasium, Indoor Games Room, Clubhouse, Jogging Track, 24/7 Security, Children's Play Area, Visitor Parking, Lift",4455.0,8367.0,28127763.0,8508.0,28602088.0,0.07,1968943.0,30000.0,90449.0,91475.0,3.86,1,1,1
103481,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,3.06,3,1473.3,23,Local Developer Co,0.55,Tier3,0,,9,"Power Backup, Indoor Games Room, Visitor Parking, 24/7 Security, Clubhouse, Jogging Track, Gymnasium, Swimming Pool, Landscaped Garden",4271.0,5213.0,7680366.0,5483.0,8078719.0,0.07,537626.0,30000.0,16461.0,15941.0,2.57,1,1,1
103482,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.46,2,1316.1,20,Local Developer Co,0.55,Tier3,1,PREG82929,2,"Children's Play Area, Jogging Track",4078.0,4888.0,6432848.0,5048.0,6642877.0,0.07,450299.0,30000.0,12769.0,13100.0,2.38,1,0,1
103483,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.36,1,373.0,18,Sobha Ltd,0.91,Tier1,1,PREG81130,7,"CCTV, Lift, 24/7 Security, Jogging Track, Clubhouse, Swimming Pool, Children's Play Area",3671.0,5382.0,2007376.0,5669.0,2114526.0,0.07,140516.0,20074.0,5495.0,5986.0,3.28,0,1,1
103484,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.57,3,630.5,0,Brigade Group,0.88,Tier1,1,PREG82094,10,"Visitor Parking, 24/7 Security, Lift, Swimming Pool, CCTV, Indoor Games Room, Gymnasium, Clubhouse, Jogging Track, Landscaped Garden",4480.0,7017.0,4424205.0,7814.0,4926634.0,0.07,309694.0,30000.0,13623.0,14441.0,3.69,1,1,1
103485,Lucknow,Indira Nagar,226016,Tier2,affordable,Plot/Land,2.49,0,2137.0,0,Individual/Land Owner,0.6,Tier3,0,,0,,4294.0,3164.0,6761677.0,3079.0,6580299.0,0.07,473317.0,30000.0,0.0,0.0,0.0,0,0,0
103486,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.83,1,314.6,17,Lodha Group,0.95,Tier1,1,PREG12006,4,"Lift, Clubhouse, CCTV, Children's Play Area",4661.0,6443.0,2027392.0,6862.0,2159057.0,0.07,141917.0,20274.0,6246.0,6606.0,3.7,0,0,1
103487,Lucknow,Indira Nagar,226016,Tier2,affordable,Row House,2.4,2,1284.9,21,DLF Ltd,0.92,Tier1,1,PREG14401,2,"Power Backup, Gymnasium",4428.0,6567.0,8437579.0,6825.0,8769063.0,0.07,590631.0,30000.0,18640.0,17928.0,2.65,0,0,1
103488,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.3,2,1495.9,23,Sobha Ltd,0.91,Tier1,1,PREG29610,3,"Power Backup, Swimming Pool, Gymnasium",4929.0,6081.0,9096099.0,6656.0,9957081.0,0.07,636727.0,30000.0,26552.0,28802.0,3.5,1,0,1
103489,Lucknow,Indira Nagar,226016,Tier2,affordable,Plot/Land,2.3,0,1544.0,0,Individual/Land Owner,0.6,Tier3,0,,0,,3681.0,2584.0,3989702.0,2592.0,4002769.0,0.07,279279.0,30000.0,0.0,0.0,0.0,1,0,0
103490,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.6,1,320.4,23,Regional Builders Ltd,0.5,Tier3,1,PREG59851,7,"Children's Play Area, Swimming Pool, Jogging Track, Clubhouse, Visitor Parking, Landscaped Garden, Gymnasium",4509.0,5472.0,1753450.0,5820.0,1865053.0,0.07,122741.0,17534.0,3530.0,3408.0,2.42,0,1,1
103491,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.53,4,2545.5,0,DLF Ltd,0.92,Tier1,1,PREG27897,7,"Lift, Visitor Parking, Jogging Track, Landscaped Garden, Power Backup, Clubhouse, Indoor Games Room",3838.0,9062.0,23068643.0,9276.0,23611505.0,0.07,1614805.0,30000.0,92296.0,96957.0,4.8,0,1,1
103492,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.72,3,1300.1,4,Brigade Group,0.88,Tier1,1,PREG51161,6,"CCTV, Gymnasium, Jogging Track, Children's Play Area, Visitor Parking, Landscaped Garden",4445.0,5863.0,7622151.0,6542.0,8505849.0,0.07,533551.0,30000.0,19619.0,20480.0,3.09,0,1,1
103493,Lucknow,Indira Nagar,226016,Tier2,affordable,Independent House,2.9,4,2285.4,3,DLF Ltd,0.92,Tier1,1,PREG56352,0,,4168.0,6030.0,13781784.0,5891.0,13463728.0,0.07,964725.0,30000.0,42433.0,42608.0,3.69,1,0,1
103494,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.42,2,1272.9,11,Lodha Group,0.95,Tier1,1,PREG66259,11,"Gymnasium, 24/7 Security, Visitor Parking, Landscaped Garden, Lift, CCTV, Indoor Games Room, Jogging Track, Children's Play Area, Clubhouse, Swimming Pool",4881.0,6853.0,8723723.0,7072.0,9001567.0,0.07,610661.0,30000.0,23183.0,22730.0,3.19,1,1,1
103495,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.55,3,666.2,9,Oberoi Realty,0.9,Tier1,1,PREG89539,5,"Children's Play Area, Power Backup, 24/7 Security, Landscaped Garden, Clubhouse",3944.0,4939.0,3290391.0,5288.0,3523120.0,0.07,230327.0,30000.0,8784.0,9156.0,3.2,0,0,1
103496,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.83,1,1246.8,13,Godrej Properties,0.93,Tier1,1,PREG16596,12,"Jogging Track, Clubhouse, Indoor Games Room, Visitor Parking, Gymnasium, Landscaped Garden, Power Backup, Swimming Pool, Lift, 24/7 Security, CCTV, Children's Play Area",4149.0,5759.0,7180100.0,6126.0,7637700.0,0.07,502607.0,30000.0,27144.0,28575.0,4.54,0,1,1
103497,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.62,2,1017.7,14,Oberoi Realty,0.9,Tier1,1,PREG42928,4,"Indoor Games Room, Clubhouse, Power Backup, Lift",3945.0,4786.0,4871311.0,5255.0,5348183.0,0.07,340992.0,30000.0,12971.0,14242.0,3.2,0,0,1
103498,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.41,3,1998.8,14,Oberoi Realty,0.9,Tier1,1,PREG48899,7,"Children's Play Area, Jogging Track, Indoor Games Room, Visitor Parking, Lift, Gymnasium, CCTV",4825.0,9555.0,19098217.0,9584.0,19156138.0,0.07,1336875.0,30000.0,55582.0,59161.0,3.49,1,1,1
103499,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.77,1,254.2,11,Godrej Properties,0.93,Tier1,1,PREG25310,6,"Gymnasium, 24/7 Security, Power Backup, Lift, Jogging Track, CCTV",4429.0,6027.0,1531996.0,6123.0,1556405.0,0.07,107240.0,15320.0,3361.0,3680.0,2.63,0,1,1
103500,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.66,2,1361.2,5,Sobha Ltd,0.91,Tier1,1,PREG33370,12,"Landscaped Garden, Swimming Pool, Power Backup, Jogging Track, Gymnasium, Clubhouse, CCTV, Indoor Games Room, Children's Play Area, Lift, 24/7 Security, Visitor Parking",3836.0,6035.0,8214675.0,6236.0,8488111.0,0.07,575027.0,30000.0,31772.0,33511.0,4.64,1,1,1
103501,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.52,2,1171.2,21,Regional Builders Ltd,0.5,Tier3,1,PREG47723,9,"Lift, Indoor Games Room, Children's Play Area, Clubhouse, 24/7 Security, Jogging Track, Power Backup, Visitor Parking, CCTV",4566.0,5522.0,6467179.0,5877.0,6883281.0,0.07,452703.0,30000.0,17040.0,17227.0,3.16,1,1,1
103502,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.45,3,1083.9,10,Runwal Group,0.78,Tier2,1,PREG63021,4,"Indoor Games Room, Gymnasium, 24/7 Security, Visitor Parking",3731.0,4497.0,4874400.0,4654.0,5044170.0,0.07,341208.0,30000.0,16291.0,17257.0,4.01,1,0,1
103503,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.5,2,1444.1,10,Oberoi Realty,0.9,Tier1,1,PREG48865,3,"CCTV, Power Backup, Indoor Games Room",4076.0,5566.0,8037935.0,6145.0,8874338.0,0.07,562655.0,30000.0,24087.0,26043.0,3.6,0,0,1
103504,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.33,2,906.7,2,Regional Builders Ltd,0.5,Tier3,1,PREG77372,3,"Jogging Track, Clubhouse, Power Backup",4644.0,5749.0,5213081.0,5584.0,5062871.0,0.07,364916.0,30000.0,14075.0,14993.0,3.24,1,0,1
103505,Lucknow,Indira Nagar,226016,Tier2,affordable,Penthouse,2.37,3,2488.9,6,Kolte-Patil,0.82,Tier2,1,PREG56799,6,"24/7 Security, Swimming Pool, CCTV, Clubhouse, Landscaped Garden, Power Backup",3954.0,7925.0,19724909.0,7764.0,19323955.0,0.07,1380744.0,30000.0,30514.0,33412.0,1.86,1,1,1
103506,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.66,3,1184.4,16,Sobha Ltd,0.91,Tier1,1,PREG41233,11,"Clubhouse, Visitor Parking, Landscaped Garden, Power Backup, CCTV, Children's Play Area, Swimming Pool, 24/7 Security, Indoor Games Room, Gymnasium, Jogging Track",3809.0,5032.0,5959836.0,5059.0,5992709.0,0.07,417189.0,30000.0,11853.0,11730.0,2.39,1,1,1
103507,Lucknow,Indira Nagar,226016,Tier2,affordable,Apartment,2.71,1,1048.6,20,DLF Ltd,0.92,Tier1,1,PREG12689,4,"Children's Play Area, Power Backup, Gymnasium, Jogging Track",3626.0,4437.0,4652649.0,4843.0,5078446.0,0.07,325685.0,30000.0,12687.0,12931.0,3.27,1,0,1
103508,Lucknow,Indira Nagar,226016,Tier2,affordable,Villa,2.43,4,2529.9,22,Sobha Ltd,0.91,Tier1,1,PREG88625,9,"Power Backup, Children's Play Area, Swimming Pool, Visitor Parking, Indoor Games Room, Lift, Gymnasium, Clubhouse, Jogging Track",4792.0,8506.0,21519650.0,9513.0,24065934.0,0.07,1506376.0,30000.0,22581.0,24293.0,1.26,0,1,1
103509,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.43,1,363.3,13,Lodha Group,0.95,Tier1,1,PREG34490,12,"Clubhouse, Gymnasium, Jogging Track, Swimming Pool, Lift, 24/7 Security, Visitor Parking, Children's Play Area, CCTV, Indoor Games Room, Power Backup, Landscaped Garden",4591.0,7790.0,2829775.0,7611.0,2764646.0,0.07,198084.0,28298.0,8474.0,8429.0,3.59,1,1,1
103510,Lucknow,Indira Nagar,226016,Tier2,affordable,Studio/1RK,2.43,1,420.9,5,Brigade Group,0.88,Tier1,1,PREG67956,8,"24/7 Security, CCTV, Jogging Track, Lift, Clubhouse, Power Backup, Swimming Pool, Indoor Games Room",3898.0,5941.0,2500570.0,6175.0,2599383.0,0.07,175040.0,25006.0,11251.0,11291.0,5.4,1,1,1
